time,ang_x_track,ang_y_track,ang_x_filt,ang_y_filt,ang_x_raw,ang_y_raw,watts,temp,ptu_cmd_x,ptu_cmd_y,elapsed
2018-06-05 11:01:46.650272,-0.052,-0.191,0.0,0.0,0.0,0.0,1.0,25.5,,,0.03722786903381348
2018-06-05 11:01:46.796463,-0.052,-0.191,0.0,0.0,0.0,0.0,1.0,25.6,-0.024266726584510085,0.0,0.18341922760009766
2018-06-05 11:01:46.910511,-0.052,-0.191,0.0,0.0,0.0,0.0,1.0,25.6,-0.024266726584510085,0.0,0.2974672317504883
2018-06-05 11:01:47.018425,-0.052,-0.191,0.0,0.0,0.0,0.0,1.0,25.6,-0.024266726584510085,0.0,0.405381441116333
2018-06-05 11:01:47.131999,-0.052,-0.191,0.0,0.0,0.0,0.0,1.0,25.6,-0.024266726584510085,0.0,0.5189547538757324
2018-06-05 11:01:47.242240,-0.052,-0.191,0.0,0.0,0.0,0.0,1.0,25.6,-0.024266726584510085,0.0,0.6291961669921875
2018-06-05 11:01:47.356484,-0.052,-0.191,0.0,0.0,0.0,0.0,1.0,25.6,-0.024266726584510085,0.0,0.7434403896331787
2018-06-05 11:01:47.465965,-0.052,-0.191,0.0,0.0,0.0,0.0,1.0,25.6,-0.024266726584510085,0.0,0.8529207706451416
2018-06-05 11:01:47.563407,-0.053,-0.191,0.0,0.0,0.0,0.0,1.0,25.6,-0.029596754222413625,0.0,0.9503631591796875
2018-06-05 11:01:47.674454,-0.052,-0.191,0.0,0.0,0.0,0.0,1.0,25.7,-0.020100501512786906,0.0,1.0614099502563477
2018-06-05 11:01:47.786119,-0.052,-0.191,0.0,0.0,0.0,0.0,1.0,25.7,-0.024266726584510085,0.0,1.17307448387146
2018-06-05 11:01:47.898246,-0.052,-0.191,0.0,0.0,0.0,0.0,1.0,25.7,-0.024266726584510085,0.0,1.2852025032043457
2018-06-05 11:01:48.009678,-0.052,-0.191,0.0,0.0,0.0,0.0,1.0,25.7,-0.024266726584510085,0.0,1.3966338634490967
2018-06-05 11:01:48.123766,-0.052,-0.191,0.0,0.0,0.0,0.0,1.0,25.7,-0.024266726584510085,0.0,1.5107214450836182
2018-06-05 11:01:48.217330,-0.052,-0.191,0.0,0.0,0.0,0.0,1.0,25.7,-0.024266726584510085,0.0,1.6042859554290771
2018-06-05 11:01:48.329912,-0.052,-0.191,0.0,0.0,0.0,0.0,1.0,25.8,-0.024266726584510085,0.0,1.716867446899414
2018-06-05 11:01:48.442094,-0.052,-0.191,0.0,0.0,0.0,0.0,1.0,25.8,-0.024266726584510085,0.0,1.829050064086914
2018-06-05 11:01:48.556448,-0.053,-0.191,0.0,0.0,0.0,0.0,1.0,25.8,-0.028913169114885628,0.0,1.9434034824371338
2018-06-05 11:01:48.665058,-0.052,-0.191,0.0,0.0,0.0,0.0,1.0,25.8,-0.02009899343481663,0.0,2.052013874053955
2018-06-05 11:01:48.778219,-0.053,-0.191,0.0,0.0,0.0,0.0,1.0,25.8,-0.028898334035540908,0.0,2.165174961090088
2018-06-05 11:01:48.890980,-0.052,-0.191,0.0,0.0,0.0,0.0,1.0,25.8,-0.020106036547520127,0.0,2.27793550491333
2018-06-05 11:01:48.984618,-0.052,-0.191,0.0,0.0,0.0,0.0,1.0,25.8,-0.024266726584510085,0.0,2.3715739250183105
2018-06-05 11:01:49.097133,-0.052,-0.193,0.0,0.0,0.0,0.0,1.0,25.8,-0.024266726584510085,0.0,2.484088659286499
2018-06-05 11:01:49.208486,-0.052,-0.193,0.0,0.0,0.0,0.0,1.0,25.8,-0.024266726584510085,0.0,2.5954415798187256
2018-06-05 11:01:49.320629,-0.052,-0.193,0.0,0.0,0.0,0.0,1.0,25.9,-0.024266726584510085,0.0,2.7075843811035156
2018-06-05 11:01:49.432511,-0.052,-0.191,0.0,0.0,0.0,0.0,1.0,25.9,-0.024266726584510085,0.0,2.819467544555664
2018-06-05 11:01:49.528761,-0.052,-0.193,0.0,0.0,0.0,0.0,1.0,25.9,-0.024266726584510085,0.0,2.9157166481018066
2018-06-05 11:01:49.639766,-0.052,-0.191,0.0,0.0,0.0,0.0,1.0,25.9,-0.024266726584510085,0.0,3.026721715927124
2018-06-05 11:01:49.752737,-0.052,-0.191,0.0,0.0,0.0,0.0,1.0,25.9,-0.024266726584510085,0.0,3.139692544937134
2018-06-05 11:01:49.863540,-0.052,-0.191,0.0,0.0,0.0,0.0,1.0,25.8,-0.024266726584510085,0.0,3.2504959106445312
2018-06-05 11:01:49.976476,-0.054,-0.188,0.0,0.0,0.0,0.0,1.0,25.8,-0.0335285591869551,0.0,3.3634324073791504
2018-06-05 11:01:50.088193,-0.054,-0.186,0.0,0.0,0.0,0.0,1.0,25.8,-0.02520006222237586,0.0,3.475149393081665
2018-06-05 11:01:50.183464,-0.052,-0.186,0.0,0.0,0.0,0.0,1.0,25.8,-0.014543171883075245,0.0,3.570420265197754
2018-06-05 11:01:50.295917,-0.053,-0.188,0.0,0.0,0.0,0.0,1.0,25.8,-0.02890559609083156,0.0,3.6828725337982178
2018-06-05 11:01:50.409713,-0.054,-0.186,0.0,0.0,0.0,0.0,1.0,25.8,-0.029400782677401524,0.0,3.796668767929077
2018-06-05 11:01:50.519725,-0.052,-0.188,0.0,0.0,0.0,0.0,1.0,25.8,-0.0159582391676164,0.0,3.9066808223724365
