time,ang_x_track,ang_y_track,ang_x_filt,ang_y_filt,ang_x_raw,ang_y_raw,watts,temp,ptu_cmd_x,ptu_cmd_y,elapsed
2018-06-04 16:31:48.114588,-0.558,-0.129,0.0,0.0,0.0,0.0,1.0,26.9,-0.9951408893460347,0.0,0.08753418922424316
2018-06-04 16:31:48.225126,-0.558,-0.129,0.0,0.0,0.0,0.0,1.0,26.9,-1.2555415323105854,0.0,0.19807171821594238
2018-06-04 16:31:48.338296,-0.56,-0.129,0.0,0.0,0.0,0.0,1.0,26.9,-1.5252076595609019,0.0,0.31124186515808105
2018-06-04 16:31:48.449098,-0.56,-0.124,0.0,0.0,0.0,0.0,1.0,27.0,-1.7865416381633183,0.0,0.4220442771911621
2018-06-04 16:31:48.562023,-0.563,-0.121,0.0,0.0,0.0,0.0,1.0,27.0,-2.061755196742014,0.0,0.5349686145782471
2018-06-04 16:31:48.673447,-0.563,-0.119,0.0,0.0,0.0,0.0,1.0,27.1,-2.3244891788012287,0.0,0.6463925838470459
2018-06-04 16:31:48.787974,-0.563,-0.114,0.0,0.0,0.0,0.0,1.0,27.1,-2.587223160860444,0.0,0.7609195709228516
2018-06-04 16:31:48.881438,-0.563,-0.111,0.0,0.0,0.0,0.0,1.0,27.2,-2.849957142919659,0.0,0.8543832302093506
2018-06-04 16:31:48.993946,-0.563,-0.111,0.0,0.0,0.0,0.0,1.0,27.2,-3.1126911249788742,0.0,0.9668912887573242
2018-06-04 16:31:49.104655,-0.563,-0.114,0.0,0.0,0.0,0.0,1.0,27.2,-3.3754251070380894,0.0,1.0776007175445557
2018-06-04 16:31:49.216188,-0.563,-0.114,0.0,0.0,0.0,0.0,1.0,27.2,-3.6381590890973046,0.0,1.1891331672668457
2018-06-04 16:31:49.328045,-0.565,-0.119,0.0,0.0,0.0,0.0,1.0,27.2,-3.9101837075681485,0.0,1.3009910583496094
2018-06-04 16:31:49.440908,-0.565,-0.121,0.0,0.0,0.0,0.0,1.0,27.2,-4.173851025265229,0.0,1.413853645324707
2018-06-04 16:31:49.538823,-0.565,-0.124,0.0,0.0,0.0,0.0,1.0,27.2,-4.43751834296231,0.0,1.5117685794830322
2018-06-04 16:31:49.648868,-0.565,-0.127,0.0,0.0,0.0,0.0,1.0,27.2,-4.701185660659391,0.0,1.6218140125274658
2018-06-04 16:31:49.760426,-0.563,-0.131,0.0,0.0,0.0,0.0,1.0,27.2,-4.955517967404419,0.0,1.7333722114562988
2018-06-04 16:31:49.873531,-0.563,-0.131,0.0,0.0,0.0,0.0,1.0,27.2,-5.218251949463634,0.0,1.8464765548706055
2018-06-04 16:31:49.985009,-0.563,-0.131,0.0,0.0,0.0,0.0,1.0,27.1,-5.4809859315228495,0.0,1.9579546451568604
2018-06-04 16:31:50.095828,-0.563,-0.129,0.0,0.0,0.0,0.0,1.0,27.1,-5.743719913582065,0.0,2.0687735080718994
2018-06-04 16:31:50.207176,-0.56,-0.126,0.0,0.0,0.0,0.0,1.0,27.1,-5.992522595957792,0.0,2.180121660232544
2018-06-04 16:31:50.303854,-0.56,-0.122,0.0,0.0,0.0,0.0,1.0,27.1,-6.253856574560208,0.0,2.2768001556396484
2018-06-04 16:31:50.415708,-0.558,-0.119,0.0,0.0,0.0,0.0,1.0,27.1,-6.505868900378161,0.0,2.388653516769409
2018-06-04 16:31:50.527274,-0.558,-0.116,0.0,0.0,0.0,0.0,1.0,27.1,-6.766269543342712,0.0,2.50022029876709
2018-06-04 16:31:50.640082,-0.558,-0.116,0.0,0.0,0.0,0.0,1.0,27.1,-7.026670186307262,0.0,2.613028049468994
2018-06-04 16:31:50.753463,-0.558,-0.114,0.0,0.0,0.0,0.0,1.0,27.1,-7.287070829271813,0.0,2.7264082431793213
2018-06-04 16:31:50.864573,-0.558,-0.116,0.0,0.0,0.0,0.0,1.0,27.1,-7.547471472236364,0.0,2.8375189304351807
2018-06-04 16:31:50.960759,-0.555,-0.119,0.0,0.0,0.0,0.0,1.0,27.1,-7.791944371176161,0.0,2.9337046146392822
2018-06-04 16:31:51.071949,-0.555,-0.121,0.0,0.0,0.0,0.0,1.0,27.1,-8.050945010683913,0.0,3.044894218444824
2018-06-04 16:31:51.183408,-0.555,-0.124,0.0,0.0,0.0,0.0,1.0,27.1,-8.309945650191665,0.0,3.1563539505004883
2018-06-04 16:31:51.296680,-0.555,-0.127,0.0,0.0,0.0,0.0,1.0,27.2,-8.568946289699417,0.0,3.269625425338745
2018-06-04 16:31:51.407636,-0.553,-0.131,0.0,0.0,0.0,0.0,1.0,27.2,-8.818684706771798,0.0,3.380582094192505
2018-06-04 16:31:51.518465,-0.553,-0.134,0.0,0.0,0.0,0.0,1.0,27.2,-9.076752010641684,0.0,3.491410732269287
2018-06-04 16:31:51.615346,-0.553,-0.134,0.0,0.0,0.0,0.0,1.0,27.2,-9.33481931451157,0.0,3.588291883468628
2018-06-04 16:31:51.725957,-0.553,-0.134,0.0,0.0,0.0,0.0,1.0,27.3,-9.592886618381456,0.0,3.6989028453826904
2018-06-04 16:31:51.840012,-0.553,-0.131,0.0,0.0,0.0,0.0,1.0,27.3,-9.850953922251342,0.0,3.812957286834717
2018-06-04 16:31:51.950415,-0.555,-0.129,0.0,0.0,0.0,0.0,1.0,27.3,-10.11828116323831,0.0,3.923360824584961
2018-06-04 16:31:52.063248,-0.558,-0.126,0.0,0.0,0.0,0.0,1.0,27.3,-10.391198437944976,0.0,4.036193609237671
2018-06-04 16:31:52.174622,-0.558,-0.124,0.0,0.0,0.0,0.0,1.0,27.2,-10.651599080909525,0.0,4.147567987442017
2018-06-04 16:31:52.270116,-0.558,-0.121,0.0,0.0,0.0,0.0,1.0,27.2,-10.911999723874075,0.0,4.2430620193481445
2018-06-04 16:31:52.384591,-0.56,-0.116,0.0,0.0,0.0,0.0,1.0,27.2,-11.181689629671226,0.0,4.357536554336548
2018-06-04 16:31:52.495472,-0.56,-0.116,0.0,0.0,0.0,0.0,1.0,27.2,-11.443023608273641,0.0,4.468417406082153
2018-06-04 16:31:52.607479,-0.563,-0.116,0.0,0.0,0.0,0.0,1.0,27.1,-11.718222940629445,0.0,4.580424785614014
2018-06-04 16:31:52.718113,-0.563,-0.116,0.0,0.0,0.0,0.0,1.0,27.1,-11.98095692268866,0.0,4.691058158874512
2018-06-04 16:31:52.813401,-0.563,-0.116,0.0,0.0,0.0,0.0,1.0,27.1,-12.243690904747876,0.0,4.786346673965454
2018-06-04 16:31:52.925029,-0.56,-0.119,0.0,0.0,0.0,0.0,1.0,27.1,-12.492467485616116,0.0,4.897974729537964
2018-06-04 16:31:53.038894,-0.56,-0.121,0.0,0.0,0.0,0.0,1.0,27.0,-12.753801464218531,0.0,5.011839389801025
2018-06-04 16:31:53.149632,-0.56,-0.124,0.0,0.0,0.0,0.0,1.0,27.0,-13.015135442820947,0.0,5.122577905654907
2018-06-04 16:31:53.261241,-0.558,-0.126,0.0,0.0,0.0,0.0,1.0,27.0,-13.267224405422255,0.0,5.234186887741089
2018-06-04 16:31:53.372922,-0.558,-0.129,0.0,0.0,0.0,0.0,1.0,27.0,-13.527625048386804,0.0,5.345867872238159
2018-06-04 16:31:53.468340,-0.555,-0.129,0.0,0.0,0.0,0.0,1.0,27.0,-13.771986832622126,0.0,5.441285848617554
2018-06-04 16:31:53.596906,-0.553,-0.129,0.0,0.0,0.0,0.0,1.0,27.0,-14.02277053880277,0.0,5.569851636886597
2018-06-04 16:31:53.693825,-0.555,-0.131,0.0,0.0,0.0,0.0,1.0,27.0,-14.291544229536914,0.0,5.6667704582214355
2018-06-04 16:31:53.804075,-0.555,-0.131,0.0,0.0,0.0,0.0,1.0,27.0,-14.550544869044666,0.0,5.777020692825317
2018-06-04 16:31:53.917494,-0.555,-0.129,0.0,0.0,0.0,0.0,1.0,27.1,-14.809545508552418,0.0,5.89043927192688
2018-06-04 16:31:54.030056,-0.555,-0.13,0.0,0.0,0.0,0.0,1.0,27.1,-15.06854614806017,0.0,6.003001928329468
2018-06-04 16:31:54.141558,-0.558,-0.129,0.0,0.0,0.0,0.0,1.0,27.1,-15.341390137522223,0.0,6.1145031452178955
2018-06-04 16:31:54.237841,-0.56,-0.126,0.0,0.0,0.0,0.0,1.0,27.1,-15.612422521396732,0.0,6.210786819458008
2018-06-04 16:31:54.348945,-0.563,-0.124,0.0,0.0,0.0,0.0,1.0,27.2,-15.887726320045047,0.0,6.321890592575073
2018-06-04 16:31:54.461115,-0.563,-0.121,0.0,0.0,0.0,0.0,1.0,27.2,-16.15046030210426,0.0,6.43406081199646
2018-06-04 16:31:54.572393,-0.565,-0.116,0.0,0.0,0.0,0.0,1.0,27.2,-16.422525834476183,0.0,6.545338869094849
2018-06-04 16:31:54.687795,-0.568,-0.114,0.0,0.0,0.0,0.0,1.0,27.3,-16.70008893173517,0.0,6.660740375518799
2018-06-04 16:31:54.797179,-0.568,-0.111,0.0,0.0,0.0,0.0,1.0,27.3,-16.96515625288905,0.0,6.770124673843384
2018-06-04 16:31:54.894866,-0.568,-0.111,0.0,0.0,0.0,0.0,1.0,27.3,-17.230223574042927,0.0,6.867811918258667
2018-06-04 16:31:55.005343,-0.568,-0.111,0.0,0.0,0.0,0.0,1.0,27.3,-17.495290895196806,0.0,6.978288650512695
2018-06-04 16:31:55.116078,-0.568,-0.111,0.0,0.0,0.0,0.0,1.0,27.3,-17.760358216350685,0.0,7.0890233516693115
2018-06-04 16:31:55.229758,-0.565,-0.114,0.0,0.0,0.0,0.0,1.0,27.3,-18.011452191623807,0.0,7.202703952789307
2018-06-04 16:31:55.340355,-0.563,-0.116,0.0,0.0,0.0,0.0,1.0,27.3,-18.2659024932841,0.0,7.313300371170044
2018-06-04 16:31:55.452701,-0.56,-0.121,0.0,0.0,0.0,0.0,1.0,27.3,-18.514670797644122,0.0,7.425647020339966
2018-06-04 16:31:55.548417,-0.558,-0.124,0.0,0.0,0.0,0.0,1.0,27.3,-18.7653903998728,0.0,7.5213623046875
2018-06-04 16:31:55.662177,-0.555,-0.126,0.0,0.0,0.0,0.0,1.0,27.3,-19.011895795076224,0.0,7.635123014450073
2018-06-04 16:31:55.774157,-0.553,-0.129,0.0,0.0,0.0,0.0,1.0,27.3,-19.261578895894914,0.0,7.747102737426758
2018-06-04 16:31:55.888149,-0.548,-0.131,0.0,0.0,0.0,0.0,1.0,27.2,-19.496474771732473,0.0,7.86109471321106
2018-06-04 16:31:55.998118,-0.548,-0.131,0.0,0.0,0.0,0.0,1.0,27.2,-19.752208736507693,0.0,7.971063852310181
2018-06-04 16:31:56.108228,-0.546,-0.131,0.0,0.0,0.0,0.0,1.0,27.2,-19.99873188574992,0.0,8.08117389678955
2018-06-04 16:31:56.219890,-0.543,-0.129,0.0,0.0,0.0,0.0,1.0,27.2,-20.239595810876953,0.0,8.192836046218872
2018-06-04 16:31:56.316442,-0.541,-0.129,0.0,0.0,0.0,0.0,1.0,27.2,-20.482369450697792,0.0,8.289387464523315
2018-06-04 16:31:56.428443,-0.538,-0.125,0.0,0.0,0.0,0.0,1.0,27.2,-20.720835928067338,0.0,8.401388883590698
2018-06-04 16:31:56.541630,-0.538,-0.122,0.0,0.0,0.0,0.0,1.0,27.3,-20.97190321465323,0.0,8.514575481414795
2018-06-04 16:31:56.651741,-0.536,-0.119,0.0,0.0,0.0,0.0,1.0,27.3,-21.213656821457377,0.0,8.624686479568481
2018-06-04 16:31:56.765174,-0.536,-0.119,0.0,0.0,0.0,0.0,1.0,27.3,-21.463790772405403,0.0,8.738119840621948
2018-06-04 16:31:56.875514,-0.533,-0.119,0.0,0.0,0.0,0.0,1.0,27.3,-21.700054551684588,0.0,8.848459720611572
2018-06-04 16:31:56.972157,-0.536,-0.119,0.0,0.0,0.0,0.0,1.0,27.2,-21.96472786188224,0.0,8.945102214813232
2018-06-04 16:31:57.086130,-0.533,-0.119,0.0,0.0,0.0,0.0,1.0,27.2,-22.200886420520202,0.0,9.059075117111206
2018-06-04 16:31:57.196927,-0.536,-0.121,0.0,0.0,0.0,0.0,1.0,27.2,-22.46353566935216,0.0,9.169872760772705
2018-06-04 16:31:57.309070,-0.536,-0.121,0.0,0.0,0.0,0.0,1.0,27.2,-22.713669620300188,0.0,9.282016038894653
2018-06-04 16:31:57.420055,-0.536,-0.121,0.0,0.0,0.0,0.0,1.0,27.2,-22.963803571248214,0.0,9.393001079559326
2018-06-04 16:31:57.534165,-0.536,-0.121,0.0,0.0,0.0,0.0,1.0,27.2,-23.21393752219624,0.0,9.507111072540283
2018-06-04 16:31:57.627960,-0.538,-0.121,0.0,0.0,0.0,0.0,1.0,27.2,-23.4747849406912,0.0,9.600905895233154
2018-06-04 16:31:57.739988,-0.536,-0.121,0.0,0.0,0.0,0.0,1.0,27.2,-23.716620918285454,0.0,9.712933540344238
2018-06-04 16:31:57.852948,-0.536,-0.121,0.0,0.0,0.0,0.0,1.0,27.2,-23.96675486923348,0.0,9.825893878936768
2018-06-04 16:31:57.964034,-0.536,-0.121,0.0,0.0,0.0,0.0,1.0,27.2,-24.216888820181506,0.0,9.936979532241821
2018-06-04 16:31:58.075668,-0.533,-0.119,0.0,0.0,0.0,0.0,1.0,27.2,-24.453054215595866,0.0,10.048613548278809
2018-06-04 16:31:58.187782,-0.533,-0.116,0.0,0.0,0.0,0.0,1.0,27.1,-24.701788163087095,0.0,10.160727977752686
2018-06-04 16:31:58.298809,-0.531,-0.116,0.0,0.0,0.0,0.0,1.0,27.1,-24.94120299140435,0.0,10.271754264831543
2018-06-04 16:31:58.396751,-0.531,-0.116,0.0,0.0,0.0,0.0,1.0,27.1,-25.189003603257714,0.0,10.369696378707886
2018-06-04 16:31:58.507841,-0.531,-0.119,0.0,0.0,0.0,0.0,1.0,27.0,-25.436804215111078,0.0,10.480786323547363
2018-06-04 16:31:58.619210,-0.531,-0.124,0.0,0.0,0.0,0.0,1.0,27.0,-25.684604826964442,0.0,10.59215521812439
2018-06-04 16:31:58.731478,-0.528,-0.126,0.0,0.0,0.0,0.0,1.0,27.0,-25.91848453336142,0.0,10.704423666000366
2018-06-04 16:31:58.846407,-0.526,-0.129,0.0,0.0,0.0,0.0,1.0,27.0,-26.155585396201793,0.0,10.819352865219116
2018-06-04 16:31:58.955205,-0.526,-0.131,0.0,0.0,0.0,0.0,1.0,27.0,-26.401052668960492,0.0,10.928150415420532
2018-06-04 16:31:59.050736,-0.523,-0.131,0.0,0.0,0.0,0.0,1.0,26.9,-26.630599598058325,0.0,11.023681402206421
2018-06-04 16:31:59.164609,-0.521,-0.131,0.0,0.0,0.0,0.0,1.0,26.9,-26.86537992253279,0.0,11.137554407119751
2018-06-04 16:31:59.276051,-0.516,-0.126,0.0,0.0,0.0,0.0,1.0,26.9,-27.085358831710057,0.0,11.24899673461914
2018-06-04 16:31:59.387885,-0.513,-0.126,0.0,0.0,0.0,0.0,1.0,26.9,-27.312211631494765,0.0,11.360830545425415
2018-06-04 16:31:59.499259,-0.508,-0.121,0.0,0.0,0.0,0.0,1.0,26.9,-27.528505107753066,0.0,11.472204685211182
2018-06-04 16:31:59.612113,-0.508,-0.121,0.0,0.0,0.0,0.0,1.0,26.9,-27.76557235977097,0.0,11.585058689117432
2018-06-04 16:31:59.707458,-0.508,-0.121,0.0,0.0,0.0,0.0,1.0,26.9,-28.002639611788876,0.0,11.680403232574463
2018-06-04 16:31:59.820557,-0.503,-0.119,0.0,0.0,0.0,0.0,1.0,26.8,-28.216597455739493,0.0,11.793502569198608
2018-06-04 16:31:59.930407,-0.503,-0.12,0.0,0.0,0.0,0.0,1.0,26.8,-28.451331368662736,0.0,11.903352737426758
