time,ang_x_track,ang_y_track,ang_x_filt,ang_y_filt,ang_x_raw,ang_y_raw,watts,temp,ptu_cmd_x,ptu_cmd_y,elapsed
2018-06-04 13:45:02.129341,-0.002,-0.127,0.0,0.0,0.0,0.0,0.0,24.8,,,0.02298569679260254
2018-06-04 13:45:02.241299,-0.002,-0.129,0.0,0.0,0.0,0.0,0.0,24.8,,,0.13494348526000977
2018-06-04 13:45:02.352256,0.0,-0.129,0.0,0.0,0.0,0.0,0.0,24.7,,,0.24590063095092773
2018-06-04 13:45:02.463926,0.0,-0.127,0.0,0.0,0.0,0.0,0.0,24.7,,,0.3575708866119385
2018-06-04 13:45:02.575856,0.002,-0.125,0.0,0.0,0.0,0.0,1.0,24.7,,,0.4695010185241699
2018-06-04 13:45:02.688786,0.004,-0.121,0.0,0.0,0.0,0.0,1.0,24.7,,,0.5824315547943115
2018-06-04 13:45:02.800716,0.006,-0.117,0.0,0.0,0.0,0.0,1.0,24.7,,,0.6943614482879639
2018-06-04 13:45:02.896657,0.006,-0.113,0.0,0.0,0.0,0.0,1.0,24.7,,,0.789304256439209
2018-06-04 13:45:03.009598,0.008,-0.111,0.0,0.0,0.0,0.0,1.0,24.7,,,0.9032433032989502
2018-06-04 13:45:03.119530,0.008,-0.11,0.0,0.0,0.0,0.0,1.0,24.7,,,1.0131754875183105
2018-06-04 13:45:03.231489,0.01,-0.111,0.0,0.0,0.0,0.0,1.0,24.7,,,1.1251335144042969
2018-06-04 13:45:03.343600,0.01,-0.115,0.0,0.0,0.0,0.0,1.0,24.7,,,1.2372455596923828
2018-06-04 13:45:03.439794,0.01,-0.119,0.0,0.0,0.0,0.0,1.0,24.7,,,1.3334386348724365
2018-06-04 13:45:03.552206,0.01,-0.125,0.0,0.0,0.0,0.0,1.0,24.7,,,1.4458506107330322
2018-06-04 13:45:03.664137,0.01,-0.129,0.0,0.0,0.0,0.0,1.0,24.7,,,1.5577824115753174
2018-06-04 13:45:03.775069,0.008,-0.133,0.0,0.0,0.0,0.0,1.0,24.7,,,1.6687135696411133
2018-06-04 13:45:03.888997,0.008,-0.135,0.0,0.0,0.0,0.0,1.0,24.7,,,1.7826423645019531
2018-06-04 13:45:04.000966,0.006,-0.137,0.0,0.0,0.0,0.0,1.0,24.8,,,1.894611120223999
2018-06-04 13:45:04.111896,0.002,-0.136,0.0,0.0,0.0,0.0,1.0,24.8,,,2.0055410861968994
2018-06-04 13:45:04.207245,0.0,-0.135,0.0,0.0,0.0,0.0,1.0,24.8,,,2.1008901596069336
2018-06-04 13:45:04.319175,-0.004,-0.133,0.0,0.0,0.0,0.0,1.0,24.8,,,2.212820291519165
2018-06-04 13:45:04.431376,-0.006,-0.129,0.0,0.0,0.0,0.0,1.0,24.8,,,2.3250207901000977
2018-06-04 13:45:04.544306,-0.008,-0.127,0.0,0.0,0.0,0.0,1.0,24.9,,,2.4379513263702393
2018-06-04 13:45:04.655334,-0.01,-0.127,0.0,0.0,0.0,0.0,1.0,24.9,,,2.5489795207977295
2018-06-04 13:45:04.768387,-0.014,-0.125,0.0,0.0,0.0,0.0,1.0,24.9,,,2.662031650543213
2018-06-04 13:45:04.862455,-0.016,-0.125,0.0,0.0,0.0,0.0,1.0,24.9,,,2.7560997009277344
2018-06-04 13:45:04.974572,-0.02,-0.123,0.0,0.0,0.0,0.0,1.0,24.9,,,2.8682167530059814
2018-06-04 13:45:05.087500,-0.024,-0.125,0.0,0.0,0.0,0.0,1.0,24.9,,,2.981144666671753
2018-06-04 13:45:05.199446,-0.03,-0.125,0.0,0.0,0.0,0.0,1.0,24.8,,,3.093090772628784
2018-06-04 13:45:05.311376,-0.034,-0.125,0.0,0.0,0.0,0.0,1.0,24.8,,,3.2050211429595947
2018-06-04 13:45:05.422343,-0.04,-0.125,0.0,0.0,0.0,0.0,1.0,24.8,,,3.315988063812256
2018-06-04 13:45:05.518285,-0.048,-0.125,0.0,0.0,0.0,0.0,1.0,24.8,,,3.4119300842285156
2018-06-04 13:45:05.630232,-0.054,-0.125,0.0,0.0,0.0,0.0,1.0,24.8,,,3.5238773822784424
2018-06-04 13:45:05.742319,-0.062,-0.123,0.0,0.0,0.0,0.0,1.0,24.8,,,3.6359641551971436
2018-06-04 13:45:05.853356,-0.07,-0.123,0.0,0.0,0.0,0.0,1.0,24.8,,,3.7470011711120605
2018-06-04 13:45:05.966456,-0.078,-0.123,0.0,0.0,0.0,0.0,1.0,24.8,,,3.8601009845733643
