time,ang_x_track,ang_y_track,ang_x_filt,ang_y_filt,ang_x_raw,ang_y_raw,watts,temp,ptu_cmd_x,ptu_cmd_y,elapsed
2018-07-12 13:16:31.624025,-0.32266,-0.295358,0.0,0.0,0.0,0.0,1.0,25.4,-58.573697844780845,0.0,0.07649779319763184
2018-07-12 13:16:31.736466,-0.295358,-0.282948,0.0,0.0,0.0,0.0,1.0,25.4,-60.8605904288747,0.0,0.18893885612487793
2018-07-12 13:16:31.849206,-0.295358,-0.282948,0.0,0.0,0.0,0.0,1.0,25.4,-74.64399779531264,0.0,0.3016786575317383
2018-07-12 13:16:31.960379,-0.22338,-0.23579,0.0,0.0,0.0,0.0,1.0,25.4,-54.84266218428297,0.0,0.41285228729248047
2018-07-12 13:16:32.071937,-0.201042,-0.19856,0.0,0.0,0.0,0.0,1.0,25.4,-54.94328046594853,0.0,0.5244104862213135
2018-07-12 13:16:32.185263,-0.17374,-0.153884,0.0,0.0,0.0,0.0,1.0,25.4,-51.82787531991328,0.0,0.6377358436584473
2018-07-12 13:16:32.278904,-0.17374,-0.153884,0.0,0.0,0.0,0.0,1.0,25.4,-59.93576200605325,0.0,0.7313766479492188
2018-07-12 13:16:32.390359,-0.1241,-0.119136,0.0,0.0,0.0,0.0,1.0,25.4,-45.013298077201036,0.0,0.8428316116333008
2018-07-12 13:16:32.502839,-0.094316,-0.126582,0.0,0.0,0.0,0.0,1.0,25.4,-37.01825422512088,0.0,0.9553117752075195
2018-07-12 13:16:32.615533,-0.094316,-0.126582,0.0,0.0,0.0,0.0,0.0,25.4,-41.41967842616829,0.0,1.0680060386657715
2018-07-12 13:16:32.727571,-0.014892,-0.176222,0.0,0.0,0.0,0.0,0.0,25.4,-8.7656532511418,0.0,1.1800439357757568
2018-07-12 13:16:32.823073,0.02482,-0.191114,0.0,0.0,0.0,0.0,0.0,25.5,11.677145547131524,0.0,1.2755465507507324
2018-07-12 13:16:32.934524,0.047158,-0.215934,0.0,0.0,0.0,0.0,0.0,25.5,23.140680604749946,0.0,1.3869976997375488
2018-07-12 13:16:33.046672,0.047158,-0.215934,0.0,0.0,0.0,0.0,0.0,25.5,25.341392705273652,0.0,1.4991450309753418
2018-07-12 13:16:33.158796,0.06205,-0.282948,0.0,0.0,0.0,0.0,0.0,25.5,34.45780110015761,0.0,1.611269474029541
2018-07-12 13:16:33.270928,0.06205,-0.29784,0.0,0.0,0.0,0.0,0.0,25.6,37.353474916636166,0.0,1.7234010696411133
2018-07-12 13:16:33.383450,0.064532,-0.302804,0.0,0.0,0.0,0.0,0.0,25.6,41.39650778244824,0.0,1.835923194885254
2018-07-12 13:16:33.494891,0.071978,-0.29784,0.0,0.0,0.0,0.0,0.0,25.7,47.87523107055002,0.0,1.947364091873169
2018-07-12 13:16:33.606934,0.096798,-0.292876,0.0,0.0,0.0,0.0,0.0,25.7,62.7112430481639,0.0,2.0594072341918945
2018-07-12 13:16:33.701628,0.134028,-0.296599,0.0,0.0,0.0,0.0,0.0,25.7,87.17293316009685,0.0,2.1541006565093994
2018-07-12 13:16:33.814198,0.134028,-0.296599,0.0,0.0,0.0,0.0,0.0,25.7,93.42758860369054,0.0,2.2666711807250977
2018-07-12 13:16:33.927596,0.222139,-0.342516,0.0,0.0,0.0,0.0,0.0,25.7,140.6449411462424,0.0,2.3800692558288574
2018-07-12 13:16:34.037761,0.243236,-0.34748,0.0,0.0,0.0,0.0,0.0,25.7,160.84345094108878,0.0,2.490234136581421
2018-07-12 13:16:34.151822,0.265574,-0.320178,0.0,0.0,0.0,0.0,0.0,25.6,182.2872420658902,0.0,2.604295253753662
