time,ang_x_track,ang_y_track,ang_x_filt,ang_y_filt,ang_x_raw,ang_y_raw,watts,temp,ptu_cmd_x,ptu_cmd_y,elapsed
2018-07-12 11:39:44.109332,-0.33507,-0.340034,0.0,0.0,0.0,0.0,0.0,25.2,-60.51428167536852,0.0,0.0802161693572998
2018-07-12 11:39:44.220281,-0.337552,-0.332588,0.0,0.0,0.0,0.0,0.0,25.2,-77.29955564306158,0.0,0.19116544723510742
2018-07-12 11:39:44.332601,-0.337552,-0.325142,0.0,0.0,0.0,0.0,0.0,25.2,-93.05202120470494,0.0,0.3034853935241699
2018-07-12 11:39:44.443967,-0.32266,-0.325142,0.0,0.0,0.0,0.0,0.0,25.2,-101.81429427684462,0.0,0.41485118865966797
2018-07-12 11:39:44.554587,-0.302804,-0.332588,0.0,0.0,0.0,0.0,0.0,25.2,-107.71370702986856,0.0,0.5254707336425781
2018-07-12 11:39:44.666915,-0.27302,-0.344998,0.0,0.0,0.0,0.0,0.0,25.2,-107.99019295693917,0.0,0.6377992630004883
2018-07-12 11:39:44.779214,-0.2482,-0.344998,0.0,0.0,0.0,0.0,0.0,25.2,-109.32430794637193,0.0,0.7500977516174316
2018-07-12 11:39:44.876224,-0.225862,-0.342516,0.0,0.0,0.0,0.0,0.0,25.2,-108.9281257303401,0.0,0.8471076488494873
2018-07-12 11:39:44.986560,-0.206006,-0.33507,0.0,0.0,0.0,0.0,0.0,25.2,-110.29337659360466,0.0,0.957444429397583
2018-07-12 11:39:45.099280,-0.18615,-0.33507,0.0,0.0,0.0,0.0,0.0,25.2,-110.6459582994991,0.0,1.0701639652252197
2018-07-12 11:39:45.211796,-0.17374,-0.337552,0.0,0.0,0.0,0.0,0.0,25.2,-113.57602128633619,0.0,1.182680368423462
2018-07-12 11:39:45.323161,-0.16133,-0.342516,0.0,0.0,0.0,0.0,0.0,25.2,-115.99578750252304,0.0,1.2940454483032227
2018-07-12 11:39:45.417679,-0.143956,-0.342516,0.0,0.0,0.0,0.0,0.0,25.2,-114.15191125363552,0.0,1.3885626792907715
2018-07-12 11:39:45.534197,-0.121618,-0.327624,0.0,0.0,0.0,0.0,0.0,25.2,-110.77236397907615,0.0,1.5050811767578125
