time,ang_x_track,ang_y_track,ang_x_filt,ang_y_filt,ang_x_raw,ang_y_raw,watts,temp,ptu_cmd_x,ptu_cmd_y,elapsed
2018-07-12 11:08:56.472321,-0.440555,-0.317696,0.0,0.0,0.0,0.0,0.0,25.3,-81.82327655278546,0.0,0.07136344909667969
2018-07-12 11:08:56.580680,-0.441796,-0.312732,0.0,0.0,0.0,0.0,0.0,25.3,-102.95949339152116,0.0,0.1807231903076172
2018-07-12 11:08:56.692827,-0.431868,-0.315214,0.0,0.0,0.0,0.0,0.0,25.3,-118.98608045326485,0.0,0.29286980628967285
2018-07-12 11:08:56.805979,-0.414494,-0.327624,0.0,0.0,0.0,0.0,0.0,25.3,-131.13775925610963,0.0,0.4060215950012207
2018-07-12 11:08:56.902111,-0.399602,-0.337552,0.0,0.0,0.0,0.0,1.0,25.3,-142.5883602065042,0.0,0.5021538734436035
2018-07-12 11:08:57.014529,-0.377264,-0.337552,0.0,0.0,0.0,0.0,1.0,25.2,-150.72357847990844,0.0,0.6145720481872559
2018-07-12 11:08:57.125568,-0.349962,-0.330106,0.0,0.0,0.0,0.0,1.0,25.2,-155.81678121888353,0.0,0.7256104946136475
2018-07-12 11:08:57.252292,-0.302804,-0.315214,0.0,0.0,0.0,0.0,1.0,25.2,-152.5838071319782,0.0,0.8523344993591309
2018-07-12 11:08:57.367852,-0.302804,-0.315214,0.0,0.0,0.0,0.0,1.0,25.2,-166.71469535639358,0.0,0.9678950309753418
2018-07-12 11:08:57.477407,-0.21097,-0.31025,0.0,0.0,0.0,0.0,1.0,25.2,-138.0111358618937,0.0,1.0774500370025635
2018-07-12 11:08:57.574568,-0.171258,-0.320178,0.0,0.0,0.0,0.0,1.0,25.2,-126.79491424628311,0.0,1.1746106147766113
2018-07-12 11:08:57.684679,-0.138992,-0.330106,0.0,0.0,0.0,0.0,1.0,25.2,-119.83979784619663,0.0,1.284721851348877
2018-07-12 11:08:57.799095,-0.138992,-0.330106,0.0,0.0,0.0,0.0,1.0,25.2,-126.3261071951086,0.0,1.3991374969482422
